"","subj_id","item_id","category","RT"
"1284",26,34,"sad",676.796611698065
"1285",26,35,"sad",675.763322514929
"1286",26,36,"sad",754.906494866816
"1287",26,37,"sad",888.067945188178
"1288",26,38,"sad",753.57246206007
"1289",26,39,"sad",688.084391288576
"1290",26,40,"sad",776.83943315896
"1291",26,41,"sad",663.68838743162
"1292",26,42,"sad",947.34420753581
"1293",26,43,"sad",764.081590199609
"1294",26,44,"sad",703.847475213605
"1295",26,45,"sad",657.118302451367
"1296",26,46,"sad",741.660998954223
"1297",26,47,"sad",753.038416002677
"1298",26,48,"sad",655.294531916392
"1299",26,49,"sad",820.753483055022
"1300",26,50,"sad",744.11217975297
"1301",27,1,"happy",1056.23837953764
"1302",27,2,"happy",972.461823278112
"1303",27,3,"happy",1061.53386696111
"1304",27,4,"happy",974.93950033767
"1305",27,5,"happy",990.865831021756
"1306",27,6,"happy",965.979622490095
"1307",27,7,"happy",815.166653725189
"1308",27,8,"happy",845.53750708251
"1309",27,9,"happy",840.24937626876
"1310",27,10,"happy",934.386051177959
"1311",27,11,"happy",969.791505148778
"1312",27,12,"happy",905.736352332477
"1313",27,13,"happy",1031.19857070332
"1314",27,14,"happy",878.127097470623
"1315",27,15,"happy",998.385189640019
"1316",27,16,"happy",982.382218046768
"1317",27,17,"happy",1053.15363168577
"1318",27,18,"happy",1003.86811845162
"1319",27,19,"happy",790.689853740481
"1320",27,20,"happy",937.296629477008
"1321",27,21,"happy",865.786474976075
"1322",27,22,"happy",921.805091702259
"1323",27,23,"happy",1010.03247605901
"1324",27,24,"happy",809.172773017862
"1325",27,25,"happy",1043.32383508319
"1326",27,26,"sad",1067.0806476371
"1327",27,27,"sad",1085.40953060104
"1328",27,28,"sad",1043.27087743689
"1329",27,29,"sad",1156.796174981
"1330",27,30,"sad",1013.69955147934
"1331",27,31,"sad",1293.43000534395
"1332",27,32,"sad",1080.74133406133
"1333",27,33,"sad",1154.67289349002
"1334",27,34,"sad",1103.62212053029
"1335",27,35,"sad",1025.11999838998
"1336",27,36,"sad",1122.48000920977
"1337",27,37,"sad",1199.51166815032
"1338",27,38,"sad",1062.14383129804
"1339",27,39,"sad",1135.21662373473
"1340",27,40,"sad",1131.07421522953
"1341",27,41,"sad",1019.31143328396
"1342",27,42,"sad",1227.64738675634
"1343",27,43,"sad",1107.13932542709
"1344",27,44,"sad",1005.39169017427
"1345",27,45,"sad",952.242069285599
"1346",27,46,"sad",1126.97479486577
"1347",27,47,"sad",1076.55840661227
"1348",27,48,"sad",1043.95637986237
"1349",27,49,"sad",1148.89142560224
"1350",27,50,"sad",1112.27211828921
"1351",28,1,"happy",938.695754173216
"1352",28,2,"happy",706.691094231136
"1353",28,3,"happy",911.046688069546
"1354",28,4,"happy",915.338274892169
"1355",28,5,"happy",731.680849156457
"1356",28,6,"happy",805.352905640925
"1357",28,7,"happy",820.278802476241
"1358",28,8,"happy",641.141757554868
"1359",28,9,"happy",723.213683312147
"1360",28,10,"happy",867.898185625112
"1361",28,11,"happy",833.855620875482
"1362",28,12,"happy",823.966742088099
"1363",28,13,"happy",851.187216994625
"1364",28,14,"happy",704.509298114859
"1365",28,15,"happy",848.272722277679
"1366",28,16,"happy",762.376960165023
"1367",28,17,"happy",821.631248912712
"1368",28,18,"happy",847.229462329343
"1369",28,19,"happy",650.140664006671
"1370",28,20,"happy",891.02877024117
"1371",28,21,"happy",718.162492912937
"1372",28,22,"happy",747.047859063534
"1373",28,23,"happy",835.743486239099
"1374",28,24,"happy",642.956063917576
"1375",28,25,"happy",834.6708443168
"1376",28,26,"sad",799.090314776792
"1377",28,27,"sad",798.320709569982
"1378",28,28,"sad",943.211681615067
"1379",28,29,"sad",858.110998323873
"1380",28,30,"sad",785.665014133122
"1381",28,31,"sad",1149.22500672819
"1382",28,32,"sad",827.326994975928
"1383",28,33,"sad",1045.7435940343
"1384",28,34,"sad",900.649023286402
"1385",28,35,"sad",872.636381209087
"1386",28,36,"sad",953.865484960462
"1387",28,37,"sad",1079.37480964537
"1388",28,38,"sad",836.957096433659
"1389",28,39,"sad",952.304296136553
"1390",28,40,"sad",896.436862357471
"1391",28,41,"sad",896.003877606385
"1392",28,42,"sad",1024.32875486902
"1393",28,43,"sad",958.731078903926
"1394",28,44,"sad",871.426822504845
"1395",28,45,"sad",810.808248450135
"1396",28,46,"sad",907.017620576814
"1397",28,47,"sad",870.0448504361
"1398",28,48,"sad",868.554285421105
"1399",28,49,"sad",961.483353476442
"1400",28,50,"sad",825.04864560541
"1401",29,1,"happy",687.532846000247
"1402",29,2,"happy",608.418937811253
"1403",29,3,"happy",619.850855492941
"1404",29,4,"happy",751.940223257181
"1405",29,5,"happy",526.272793130923
"1406",29,6,"happy",592.298768318025
"1407",29,7,"happy",617.165433846784
"1408",29,8,"happy",510.485766858909
"1409",29,9,"happy",412.59556311272
"1410",29,10,"happy",491.472876044799
"1411",29,11,"happy",529.947285025091
"1412",29,12,"happy",532.828375340499
"1413",29,13,"happy",653.09120576285
"1414",29,14,"happy",536.806800289072
"1415",29,15,"happy",680.302239552246
"1416",29,16,"happy",484.243596523153
"1417",29,17,"happy",676.927761112297
"1418",29,18,"happy",605.618994450898
"1419",29,19,"happy",424.280497775168
"1420",29,20,"happy",679.958317593394
"1421",29,21,"happy",499.734823544984
"1422",29,22,"happy",518.337676932338
"1423",29,23,"happy",747.680172407953
"1424",29,24,"happy",462.272509074582
"1425",29,25,"happy",659.037367632998
"1426",29,26,"sad",679.555849599062
"1427",29,27,"sad",673.583368227076
"1428",29,28,"sad",575.084568388395
"1429",29,29,"sad",748.79870912716
"1430",29,30,"sad",590.426932904884
"1431",29,31,"sad",951.865841063842
"1432",29,32,"sad",666.18563124208
"1433",29,33,"sad",779.511098646426
"1434",29,34,"sad",648.953438986576
"1435",29,35,"sad",678.021110254361
"1436",29,36,"sad",773.984133541524
"1437",29,37,"sad",862.234073893645
"1438",29,38,"sad",546.13196637457
"1439",29,39,"sad",733.0865191575
"1440",29,40,"sad",729.64781556275
"1441",29,41,"sad",714.354877870724
"1442",29,42,"sad",880.153825886923
"1443",29,43,"sad",691.669324490412
"1444",29,44,"sad",640.007098812664
"1445",29,45,"sad",625.621758314239
"1446",29,46,"sad",739.981493894722
"1447",29,47,"sad",654.23286237393
"1448",29,48,"sad",680.250032902495
"1449",29,49,"sad",712.870085778387
"1450",29,50,"sad",794.48503728514
"1451",30,1,"happy",707.436926983705
"1452",30,2,"happy",709.353464406207
"1453",30,3,"happy",671.500732501125
"1454",30,4,"happy",741.959688237118
"1455",30,5,"happy",614.853244214768
"1456",30,6,"happy",627.744174232079
"1457",30,7,"happy",706.136951438102
"1458",30,8,"happy",548.010836110321
"1459",30,9,"happy",600.235523276637
"1460",30,10,"happy",586.190819086308
"1461",30,11,"happy",694.632155315507
"1462",30,12,"happy",681.546741644524
"1463",30,13,"happy",786.238172838827
"1464",30,14,"happy",579.850394922071
"1465",30,15,"happy",750.97074480987
"1466",30,16,"happy",504.893261131097
"1467",30,17,"happy",679.472780080106
"1468",30,18,"happy",760.730895157037
"1469",30,19,"happy",413.897195867886
"1470",30,20,"happy",749.674417043174
"1471",30,21,"happy",620.021965131143
"1472",30,22,"happy",578.059105165436
"1473",30,23,"happy",824.668309250176
"1474",30,24,"happy",542.517231225501
"1475",30,25,"happy",828.021947943203
"1476",30,26,"sad",714.36889485422
"1477",30,27,"sad",838.061884734725
"1478",30,28,"sad",789.629759417906
"1479",30,29,"sad",719.783586540204
"1480",30,30,"sad",685.270314003309
"1481",30,31,"sad",1037.65658340308
"1482",30,32,"sad",694.567324659424
"1483",30,33,"sad",870.485102660422
"1484",30,34,"sad",790.970527486643
"1485",30,35,"sad",670.002162918007
"1486",30,36,"sad",857.933402023102
"1487",30,37,"sad",860.922690314009
"1488",30,38,"sad",677.869061053172
"1489",30,39,"sad",721.66216534638
"1490",30,40,"sad",731.758379173586
"1491",30,41,"sad",762.657709409518
"1492",30,42,"sad",815.810206146938
"1493",30,43,"sad",782.950504542991
"1494",30,44,"sad",658.061747994088
"1495",30,45,"sad",637.617150499823
"1496",30,46,"sad",754.935142114871
"1497",30,47,"sad",649.455867581601
"1498",30,48,"sad",732.989100565555
"1499",30,49,"sad",599.946859427549
"1500",30,50,"sad",766.997458607154
"1501",31,1,"happy",971.88756474274
"1502",31,2,"happy",801.933139539305
"1503",31,3,"happy",884.33441132539
"1504",31,4,"happy",878.139469514265
"1505",31,5,"happy",839.807725452305
"1506",31,6,"happy",737.6436326459
"1507",31,7,"happy",784.646329755666
"1508",31,8,"happy",638.982886354765
"1509",31,9,"happy",727.741365331269
"1510",31,10,"happy",808.941930202565
"1511",31,11,"happy",778.402594139115
"1512",31,12,"happy",850.870058397065
"1513",31,13,"happy",864.084457265088
"1514",31,14,"happy",731.98561194556
"1515",31,15,"happy",929.063152714877
"1516",31,16,"happy",787.625007192943
"1517",31,17,"happy",927.391037579569
"1518",31,18,"happy",864.423013199884
"1519",31,19,"happy",655.828617701705
"1520",31,20,"happy",768.328188351536
"1521",31,21,"happy",775.490601744273
"1522",31,22,"happy",772.835870624918
"1523",31,23,"happy",897.842740327313
"1524",31,24,"happy",680.994232163942
"1525",31,25,"happy",915.584357144005
"1526",31,26,"sad",870.601863684905
"1527",31,27,"sad",933.781970636545
"1528",31,28,"sad",924.486586746103
"1529",31,29,"sad",912.965230561733
"1530",31,30,"sad",883.062061772426
"1531",31,31,"sad",1148.86321041329
"1532",31,32,"sad",875.27525065611
"1533",31,33,"sad",1111.76465525515
"1534",31,34,"sad",919.276974404353
"1535",31,35,"sad",983.774027018598
"1536",31,36,"sad",999.194918225195
"1537",31,37,"sad",1047.79572151192
"1538",31,38,"sad",927.083933177001
"1539",31,39,"sad",943.899714799656
"1540",31,40,"sad",1004.21082915179
"1541",31,41,"sad",928.837884559322
"1542",31,42,"sad",1006.69653551872
"1543",31,43,"sad",920.111075169402
"1544",31,44,"sad",798.104521502461
"1545",31,45,"sad",794.268851399435
"1546",31,46,"sad",903.748420357843
"1547",31,47,"sad",846.264341654941
"1548",31,48,"sad",796.134395323464
"1549",31,49,"sad",964.263265083659
"1550",31,50,"sad",827.154536561808
"1551",32,1,"happy",970.672318595713
"1552",32,2,"happy",879.294703074675
"1553",32,3,"happy",931.433706468737
"1554",32,4,"happy",1007.1182932948
"1555",32,5,"happy",877.97583975763
"1556",32,6,"happy",841.821305441649
"1557",32,7,"happy",936.325455949746
"1558",32,8,"happy",655.670366782014
"1559",32,9,"happy",829.92062833704
"1560",32,10,"happy",905.906855645694
"1561",32,11,"happy",849.774454728918
"1562",32,12,"happy",898.181860040086
"1563",32,13,"happy",1062.16846142659
"1564",32,14,"happy",822.810220168249
"1565",32,15,"happy",1075.16196895692
"1566",32,16,"happy",839.172787885822
"1567",32,17,"happy",945.495982941653
"1568",32,18,"happy",921.57090246429
"1569",32,19,"happy",745.072988862144
"1570",32,20,"happy",1082.34653212035
"1571",32,21,"happy",826.98642970467
"1572",32,22,"happy",868.117194177108
"1573",32,23,"happy",1030.90839334312
"1574",32,24,"happy",749.812502820573
"1575",32,25,"happy",1009.36839792248
"1576",32,26,"sad",887.09663474163
"1577",32,27,"sad",954.534132674937
"1578",32,28,"sad",864.901164969328
"1579",32,29,"sad",1070.60936516116
"1580",32,30,"sad",881.282606047361
"1581",32,31,"sad",1086.5480567949
"1582",32,32,"sad",825.52715551937
"1583",32,33,"sad",1104.708908662
"1584",32,34,"sad",1002.8402928756
"1585",32,35,"sad",904.490914132935
"1586",32,36,"sad",991.934488537889
"1587",32,37,"sad",1095.82478985961
"1588",32,38,"sad",932.89831474067
"1589",32,39,"sad",1035.00587354423
"1590",32,40,"sad",989.459190134826
"1591",32,41,"sad",974.26098452231
"1592",32,42,"sad",1088.03905298862
"1593",32,43,"sad",912.95672937824
"1594",32,44,"sad",908.865551242836
"1595",32,45,"sad",859.471857011573
"1596",32,46,"sad",1008.95820806266
"1597",32,47,"sad",937.300636728248
"1598",32,48,"sad",941.184390797561
"1599",32,49,"sad",909.994416843982
"1600",32,50,"sad",1040.40369438176
"1601",33,1,"happy",742.737531768969
"1602",33,2,"happy",714.219424963759
"1603",33,3,"happy",747.546272279067
"1604",33,4,"happy",768.931917289908
"1605",33,5,"happy",690.15764685544
"1606",33,6,"happy",745.175434926498
"1607",33,7,"happy",608.193209302369
"1608",33,8,"happy",549.688780666889
"1609",33,9,"happy",507.901650994918
"1610",33,10,"happy",730.656481844829
"1611",33,11,"happy",667.887223741114
"1612",33,12,"happy",686.336872530085
"1613",33,13,"happy",680.042474140365
"1614",33,14,"happy",492.706257290908
"1615",33,15,"happy",671.838508645511
"1616",33,16,"happy",520.835268510407
"1617",33,17,"happy",762.568608649237
"1618",33,18,"happy",748.150312722204
"1619",33,19,"happy",432.242403021054
"1620",33,20,"happy",731.036091707094
"1621",33,21,"happy",576.877546685984
"1622",33,22,"happy",579.469969905419
"1623",33,23,"happy",707.916188223324
"1624",33,24,"happy",549.610771863168
"1625",33,25,"happy",730.882804986221
"1626",33,26,"sad",707.148246448992
"1627",33,27,"sad",659.446509010524
"1628",33,28,"sad",744.510242106611
"1629",33,29,"sad",805.04099121602
"1630",33,30,"sad",680.864456680334
"1631",33,31,"sad",1050.66312009207
"1632",33,32,"sad",693.226359857303
"1633",33,33,"sad",896.387892015454
"1634",33,34,"sad",846.125977378108
"1635",33,35,"sad",682.788513333059
"1636",33,36,"sad",875.23718744258
"1637",33,37,"sad",903.892572513175
"1638",33,38,"sad",765.032907413533
"1639",33,39,"sad",866.166825634818
"1640",33,40,"sad",786.82048876996
"1641",33,41,"sad",720.97189413006
"1642",33,42,"sad",843.810977904556
"1643",33,43,"sad",866.733617452516
"1644",33,44,"sad",678.982166929276
"1645",33,45,"sad",643.23255289897
"1646",33,46,"sad",849.484287354799
"1647",33,47,"sad",751.150016104095
"1648",33,48,"sad",792.483029853843
"1649",33,49,"sad",853.503152888728
"1650",33,50,"sad",780.172737714772
"1651",34,1,"happy",866.626580829365
"1652",34,2,"happy",806.988807620473
"1653",34,3,"happy",763.171069916462
"1654",34,4,"happy",929.113682914783
"1655",34,5,"happy",898.594854609041
"1656",34,6,"happy",840.203163575527
"1657",34,7,"happy",764.369839541982
"1658",34,8,"happy",604.02864013336
"1659",34,9,"happy",644.128902032097
"1660",34,10,"happy",768.539861358683
"1661",34,11,"happy",797.690426755344
"1662",34,12,"happy",803.780990447534
"1663",34,13,"happy",865.675986225283
"1664",34,14,"happy",596.158127317567
"1665",34,15,"happy",856.668583902047
"1666",34,16,"happy",736.832592121019
"1667",34,17,"happy",863.765015913468
"1668",34,18,"happy",827.140353188515
"1669",34,19,"happy",622.197408657401
"1670",34,20,"happy",848.615735160339
"1671",34,21,"happy",730.280791742226
"1672",34,22,"happy",729.840406211659
"1673",34,23,"happy",869.400477932591
"1674",34,24,"happy",672.751831054722
"1675",34,25,"happy",845.503185864537
"1676",34,26,"sad",814.762491796626
"1677",34,27,"sad",909.211530148233
"1678",34,28,"sad",886.649855081921
"1679",34,29,"sad",961.49163071004
"1680",34,30,"sad",893.342726539376
"1681",34,31,"sad",1144.73444190887
"1682",34,32,"sad",900.812957217647
"1683",34,33,"sad",1046.88026916409
"1684",34,34,"sad",883.459656409657
"1685",34,35,"sad",791.762640395511
"1686",34,36,"sad",1021.45561871686
"1687",34,37,"sad",993.577760937735
"1688",34,38,"sad",938.374795363757
"1689",34,39,"sad",980.216084383727
"1690",34,40,"sad",915.675761267465
"1691",34,41,"sad",1054.74901366405
"1692",34,42,"sad",1067.1985277422
"1693",34,43,"sad",952.169005152509
"1694",34,44,"sad",884.462947722586
"1695",34,45,"sad",856.299838988628
"1696",34,46,"sad",882.534229038746
"1697",34,47,"sad",920.210793285547
"1698",34,48,"sad",828.059065252547
"1699",34,49,"sad",930.49983630607
"1700",34,50,"sad",925.97331612067
"1701",35,1,"happy",912.87243932861
"1702",35,2,"happy",706.108775976235
"1703",35,3,"happy",880.293391327218
"1704",35,4,"happy",896.710785907201
"1705",35,5,"happy",738.281135622
"1706",35,6,"happy",755.556911968623
"1707",35,7,"happy",738.831447544556
"1708",35,8,"happy",589.768331098075
"1709",35,9,"happy",674.905542460153
"1710",35,10,"happy",775.396915162154
"1711",35,11,"happy",802.143117357283
"1712",35,12,"happy",781.568899142719
"1713",35,13,"happy",791.19109212276
"1714",35,14,"happy",628.268932743138
"1715",35,15,"happy",781.686425314487
"1716",35,16,"happy",671.781266295453
"1717",35,17,"happy",844.681423439113
"1718",35,18,"happy",848.745085960843
"1719",35,19,"happy",602.758237467195
"1720",35,20,"happy",815.788956170601
"1721",35,21,"happy",748.839016386198
"1722",35,22,"happy",662.068061448454
"1723",35,23,"happy",828.611517539131
"1724",35,24,"happy",681.662514758871
"1725",35,25,"happy",789.730839972706
"1726",35,26,"sad",910.905519931739
"1727",35,27,"sad",740.506905369825
"1728",35,28,"sad",889.451200864488
"1729",35,29,"sad",992.844348742107
"1730",35,30,"sad",817.608129956323
"1731",35,31,"sad",1063.58019313072
"1732",35,32,"sad",917.970553196736
"1733",35,33,"sad",1015.7131141217
"1734",35,34,"sad",883.117403433564
"1735",35,35,"sad",872.431836539106
"1736",35,36,"sad",957.409048863663
"1737",35,37,"sad",1094.15673062901
"1738",35,38,"sad",854.920412964085
"1739",35,39,"sad",984.71936642193
"1740",35,40,"sad",852.858636084733
"1741",35,41,"sad",892.864315517745
"1742",35,42,"sad",938.430022677539
"1743",35,43,"sad",904.876893138322
"1744",35,44,"sad",928.010913520557
"1745",35,45,"sad",715.873377444431
"1746",35,46,"sad",868.802303006264
"1747",35,47,"sad",826.728397812614
"1748",35,48,"sad",914.991881478637
"1749",35,49,"sad",920.168983732136
"1750",35,50,"sad",850.681966670028
"1751",36,1,"happy",922.012467690869
"1752",36,2,"happy",792.819230266328
"1753",36,3,"happy",918.140004900289
"1754",36,4,"happy",872.702554556346
"1755",36,5,"happy",963.653892285816
"1756",36,6,"happy",847.024404438508
"1757",36,7,"happy",875.751022075225
"1758",36,8,"happy",775.635266405652
"1759",36,9,"happy",837.931877082639
"1760",36,10,"happy",981.110143398544
"1761",36,11,"happy",896.366122967111
"1762",36,12,"happy",950.362030710983
"1763",36,13,"happy",929.605940596648
"1764",36,14,"happy",744.476542207209
"1765",36,15,"happy",1049.77123552913
"1766",36,16,"happy",820.018129076441
"1767",36,17,"happy",924.466279894438
"1768",36,18,"happy",892.77005460433
"1769",36,19,"happy",729.933273221484
"1770",36,20,"happy",908.405615237209
"1771",36,21,"happy",818.553617712782
"1772",36,22,"happy",842.815642806556
"1773",36,23,"happy",881.315111217927
"1774",36,24,"happy",773.254394987919
"1775",36,25,"happy",971.914083481704
"1776",36,26,"sad",932.354384688642
"1777",36,27,"sad",908.875481414321
"1778",36,28,"sad",874.84696997191
"1779",36,29,"sad",883.414083593607
"1780",36,30,"sad",809.119360842131
"1781",36,31,"sad",1031.82822292494
"1782",36,32,"sad",826.463222480507
"1783",36,33,"sad",1032.52278222042
"1784",36,34,"sad",954.9586396918
"1785",36,35,"sad",846.128886336919
"1786",36,36,"sad",995.124390441537
"1787",36,37,"sad",1100.26295656439
"1788",36,38,"sad",868.150515847411
"1789",36,39,"sad",923.921278838342
"1790",36,40,"sad",991.607751116994
"1791",36,41,"sad",824.651659798098
"1792",36,42,"sad",1050.18620888636
"1793",36,43,"sad",1002.73813818424
"1794",36,44,"sad",915.877562374899
"1795",36,45,"sad",791.136931868267
"1796",36,46,"sad",906.777981738845
"1797",36,47,"sad",903.028753242467
"1798",36,48,"sad",946.021937620926
"1799",36,49,"sad",927.934429081877
"1800",36,50,"sad",892.156651489985
"1801",37,1,"happy",708.580095888691
"1802",37,2,"happy",628.824189698622
"1803",37,3,"happy",582.111503748074
"1804",37,4,"happy",824.410800973342
"1805",37,5,"happy",631.256806036378
"1806",37,6,"happy",622.676281181121
"1807",37,7,"happy",611.806854347465
"1808",37,8,"happy",474.607139674658
"1809",37,9,"happy",615.426483154269
"1810",37,10,"happy",712.405711916373
"1811",37,11,"happy",656.810506811514
"1812",37,12,"happy",717.04315279299
"1813",37,13,"happy",598.229335281546
"1814",37,14,"happy",577.78682886562
"1815",37,15,"happy",687.857841019131
"1816",37,16,"happy",610.690881378112
"1817",37,17,"happy",705.364667566652
"1818",37,18,"happy",740.754883873556
"1819",37,19,"happy",360.299121175881
"1820",37,20,"happy",711.729381080633
"1821",37,21,"happy",495.202268462648
"1822",37,22,"happy",597.503188381046
"1823",37,23,"happy",761.238632836187
"1824",37,24,"happy",585.909295512908
"1825",37,25,"happy",691.296530019918
"1826",37,26,"sad",544.55077561657
"1827",37,27,"sad",688.837466609536
"1828",37,28,"sad",654.173902464919
"1829",37,29,"sad",769.06994548902
"1830",37,30,"sad",637.393843803781
"1831",37,31,"sad",888.24467378419
"1832",37,32,"sad",523.831994026182
"1833",37,33,"sad",767.217939448159
"1834",37,34,"sad",588.350842964694
"1835",37,35,"sad",688.343911390076
"1836",37,36,"sad",849.494915483714
"1837",37,37,"sad",846.1443534837
"1838",37,38,"sad",728.750131650989
"1839",37,39,"sad",745.280666573047
"1840",37,40,"sad",775.172891796434
"1841",37,41,"sad",636.129560951152
"1842",37,42,"sad",872.14800018575
"1843",37,43,"sad",610.772660384339
"1844",37,44,"sad",612.470501727075
"1845",37,45,"sad",607.281883347
"1846",37,46,"sad",711.257611666313
"1847",37,47,"sad",665.898824128263
"1848",37,48,"sad",684.090045288281
"1849",37,49,"sad",743.055196910324
"1850",37,50,"sad",605.942015587206
"1851",38,1,"happy",917.178460386336
"1852",38,2,"happy",849.937205709763
"1853",38,3,"happy",905.573485315054
"1854",38,4,"happy",1009.92674390865
"1855",38,5,"happy",805.607529636368
"1856",38,6,"happy",873.577614514745
"1857",38,7,"happy",888.916611125226
"1858",38,8,"happy",702.392551019224
"1859",38,9,"happy",646.440691083214
"1860",38,10,"happy",994.911258573236
"1861",38,11,"happy",867.881117999945
"1862",38,12,"happy",836.787217794408
"1863",38,13,"happy",943.928366385266
"1864",38,14,"happy",803.263598827616
"1865",38,15,"happy",961.001788032977
"1866",38,16,"happy",813.25088678137
"1867",38,17,"happy",980.837957949953
"1868",38,18,"happy",964.599622722916
"1869",38,19,"happy",699.202445572524
"1870",38,20,"happy",874.544322665486
"1871",38,21,"happy",865.146614559004
"1872",38,22,"happy",840.119474749173
"1873",38,23,"happy",1029.65511041528
"1874",38,24,"happy",714.229291810128
"1875",38,25,"happy",914.363167648602
"1876",38,26,"sad",981.013963193955
"1877",38,27,"sad",988.132226022241
"1878",38,28,"sad",1007.78277878121
"1879",38,29,"sad",1065.07917198043
"1880",38,30,"sad",806.883004433078
"1881",38,31,"sad",1108.59875094608
"1882",38,32,"sad",870.6565376721
"1883",38,33,"sad",1042.3007053338
"1884",38,34,"sad",984.895382851862
"1885",38,35,"sad",1031.38606380377
"1886",38,36,"sad",1033.03141838654
"1887",38,37,"sad",1123.40173095418
"1888",38,38,"sad",988.507880066858
"1889",38,39,"sad",957.102117076342
"1890",38,40,"sad",1046.93632736645
"1891",38,41,"sad",1043.38537868638
"1892",38,42,"sad",1113.11093626003
"1893",38,43,"sad",1062.81556696267
"1894",38,44,"sad",949.585083392011
"1895",38,45,"sad",949.260602874409
"1896",38,46,"sad",1096.75758264404
"1897",38,47,"sad",994.799987959904
"1898",38,48,"sad",976.941763002526
"1899",38,49,"sad",1000.50733586059
"1900",38,50,"sad",1029.79587009308
"1901",39,1,"happy",912.990501164424
"1902",39,2,"happy",933.980114203895
"1903",39,3,"happy",861.114089500522
"1904",39,4,"happy",910.219471992268
"1905",39,5,"happy",953.549089148802
"1906",39,6,"happy",829.226308885545
"1907",39,7,"happy",797.274264236388
"1908",39,8,"happy",773.115760524469
"1909",39,9,"happy",800.210234842743
"1910",39,10,"happy",899.620367303852
"1911",39,11,"happy",856.424455770975
"1912",39,12,"happy",938.054101379402
"1913",39,13,"happy",956.708972760733
"1914",39,14,"happy",797.585374900526
"1915",39,15,"happy",935.706101107998
"1916",39,16,"happy",820.574809446473
"1917",39,17,"happy",871.040907975394
"1918",39,18,"happy",917.775168042471
"1919",39,19,"happy",757.026799586837
"1920",39,20,"happy",899.599233772434
"1921",39,21,"happy",907.69625255797
"1922",39,22,"happy",837.710853333642
"1923",39,23,"happy",932.655698878595
"1924",39,24,"happy",735.771531862237
"1925",39,25,"happy",886.55598875714
"1926",39,26,"sad",936.10381849463
"1927",39,27,"sad",974.689857276247
"1928",39,28,"sad",907.401604958048
"1929",39,29,"sad",1075.07181562674
"1930",39,30,"sad",828.91783262438
"1931",39,31,"sad",1134.6141980208
"1932",39,32,"sad",954.744592721531
"1933",39,33,"sad",1096.10700741108
"1934",39,34,"sad",1059.49769527307
"1935",39,35,"sad",975.751112680803
"1936",39,36,"sad",975.277089412377
"1937",39,37,"sad",1030.72685791215
"1938",39,38,"sad",871.21298764401
"1939",39,39,"sad",971.77194666794
"1940",39,40,"sad",948.029287466544
"1941",39,41,"sad",930.476776902296
"1942",39,42,"sad",1126.1314374712
"1943",39,43,"sad",962.068532539224
"1944",39,44,"sad",990.231958596684
"1945",39,45,"sad",913.099554408474
"1946",39,46,"sad",937.629025940684
"1947",39,47,"sad",1005.01554309111
"1948",39,48,"sad",924.138046208856
"1949",39,49,"sad",964.747862709047
"1950",39,50,"sad",985.051853409623
"1951",40,1,"happy",879.947125478133
"1952",40,2,"happy",706.912830591144
"1953",40,3,"happy",721.242098446242
"1954",40,4,"happy",766.209152045799
"1955",40,5,"happy",696.085978266135
"1956",40,6,"happy",680.193563531914
"1957",40,7,"happy",669.785329629549
"1958",40,8,"happy",534.96507374791
"1959",40,9,"happy",664.532128224223
"1960",40,10,"happy",651.664936644424
"1961",40,11,"happy",733.78086538679
"1962",40,12,"happy",667.357521506268
"1963",40,13,"happy",740.796075448484
"1964",40,14,"happy",552.490375887603
"1965",40,15,"happy",724.015049364731
"1966",40,16,"happy",716.765339103422
"1967",40,17,"happy",768.346806890525
"1968",40,18,"happy",743.212982320219
"1969",40,19,"happy",569.682849391256
"1970",40,20,"happy",721.735460356758
"1971",40,21,"happy",658.476462073714
"1972",40,22,"happy",633.406560975878
"1973",40,23,"happy",786.409798011271
"1974",40,24,"happy",602.532158425754
"1975",40,25,"happy",769.49632995855
"1976",40,26,"sad",744.391737032078
"1977",40,27,"sad",789.275174086822
"1978",40,28,"sad",786.763198680239
"1979",40,29,"sad",868.121801193171
"1980",40,30,"sad",750.080226533489
"1981",40,31,"sad",939.176633450909
"1982",40,32,"sad",731.873028336459
"1983",40,33,"sad",948.614866921413
"1984",40,34,"sad",827.404508580597
"1985",40,35,"sad",815.380832454293
"1986",40,36,"sad",903.424774267178
"1987",40,37,"sad",871.789165585658
"1988",40,38,"sad",762.099127153075
"1989",40,39,"sad",895.591008952531
"1990",40,40,"sad",839.57305483235
"1991",40,41,"sad",883.334059018254
"1992",40,42,"sad",797.978189690903
"1993",40,43,"sad",771.415040736779
"1994",40,44,"sad",736.747408434042
"1995",40,45,"sad",762.527783717844
"1996",40,46,"sad",807.912271816016
"1997",40,47,"sad",756.53794143998
"1998",40,48,"sad",687.019861853343
"1999",40,49,"sad",856.04381823229
"2000",40,50,"sad",780.513646099913
"2001",41,1,"happy",795.791749914578
"2002",41,2,"happy",695.19474440649
"2003",41,3,"happy",634.911384026783
"2004",41,4,"happy",846.501121627774
"2005",41,5,"happy",702.648345836178
"2006",41,6,"happy",715.869954098695
"2007",41,7,"happy",643.57827496676
"2008",41,8,"happy",561.759653036019
"2009",41,9,"happy",589.131476754616
"2010",41,10,"happy",756.23797248016
"2011",41,11,"happy",721.361798856157
"2012",41,12,"happy",676.316748538885
"2013",41,13,"happy",802.078110453483
"2014",41,14,"happy",561.540759860851
